FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,COORDENADAS_LATITUD,COORDENADAS_LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE
2023-06-12,6,3,1,35,1,1,1,0,-12.04426499,-77.04279183,0,2,1,0,1,0,0,6,0,0,1
2023-06-12,20,1,1,21,1,0,2,0,-12.033849,-77.052185,0,2,4,0,1,0,0,6,2,0,1
2021-07-12,14,2,1,35,0,1,1,0,-12.0580984,-77.0159842,0,3,0,0,1,0,0,7,1,0,1
2021-07-12,19,1,1,31,1,1,1,0,-12.0197036,-76.9007886,0,2,0,0,1,0,0,7,2,0,1
2022-07-12,23,5,1,21,1,1,1,0,-12.031977995791785,-77.07501690522398,0,2,0,0,1,0,1,7,2,0,1
2023-07-12,2,0,1,9,1,0,2,0,-11.98102546742494,-77.06550025297803,0,2,0,1,1,0,2,7,2,0,1
2023-07-12,20,0,1,19,1,1,1,0,-12.23976275180896,-76.91212091224831,0,2,2,1,1,0,2,7,2,0,1
2021-08-12,12,5,1,22,0,0,2,0,-10.409898606576563,-77.70758590407858,1,0,0,0,1,0,3,8,3,0,1
2022-08-12,19,6,1,26,1,5,1,0,-12.022577011727268,-77.00174719298468,0,3,1,0,1,0,4,8,2,0,1
2023-08-12,22,0,1,56,0,0,2,0,-11.1954,-77.56842,0,0,0,0,1,0,5,8,2,0,1
2021-09-12,19,2,1,19,1,1,1,0,-12.19284986799084,-76.96236713957965,0,3,0,0,1,0,6,9,2,0,1
2022-09-12,3,0,1,4,1,0,0,0,-11.955,-76.936241,0,0,4,1,0,0,0,9,0,0,1
2022-10-12,15,2,1,2,1,1,1,0,-12.1451181041005,-76.95310168313546,0,2,1,0,1,0,2,10,1,0,1
2023-10-12,6,2,1,4,0,6,1,0,-12.01146887,-76.89196235,0,0,0,0,1,0,3,10,0,0,1
2023-10-12,14,1,1,21,1,1,1,0,-11.99113432,-77.10739491,0,2,0,0,1,0,3,10,1,0,1
2023-10-12,20,5,1,12,1,0,0,0,-12.26403368,-76.88118789,0,2,0,0,1,0,3,10,2,0,1
2021-11-12,3,0,1,15,1,2,1,0,-11.97728917764712,-77.06677953239885,0,2,2,0,1,0,4,11,0,0,1
2021-11-12,15,0,1,21,1,0,2,0,-12.03548,-77.04769,0,2,3,0,1,0,4,11,1,0,1
2021-11-12,19,5,1,29,1,0,2,0,-12.460258,-76.752788,0,3,0,0,1,0,4,11,2,0,1
2021-11-12,19,1,1,15,1,1,1,0,-11.937184,-77.07225,0,2,0,0,1,0,4,11,2,0,1
2022-11-12,5,2,1,18,1,1,1,0,-12.0770287,-77.0938125,0,2,0,0,1,1,5,11,0,0,1
2022-11-12,20,2,1,4,1,0,2,0,-12.020841026337164,-76.92263775270905,0,1,0,0,1,0,5,11,2,0,1
2023-11-12,10,1,1,20,1,1,1,0,-12.14921673,-76.98387065,0,2,0,1,1,0,6,11,3,0,1
2023-11-12,20,5,1,12,0,0,2,0,-12.30567,-76.838985,0,1,4,0,1,0,6,11,2,0,1
2021-12-12,9,1,1,56,0,0,2,0,-11.306502113545593,-77.48817080324059,1,0,0,0,1,0,6,12,3,0,1
2022-12-12,0,0,1,48,1,0,3,0,-11.075882266303871,-77.59806092770323,0,2,0,0,1,0,0,12,2,0,1
2022-12-12,18,1,1,21,1,1,1,0,-12.029883924894245,-77.06106400049627,0,2,0,0,1,0,0,12,1,0,1
2023-12-12,8,0,1,44,0,0,2,0,-11.16081,-77.30128,1,0,0,0,1,0,1,12,3,0,1
2023-12-12,10,1,1,2,1,1,1,0,-12.14289611,-76.95388416,0,3,0,1,1,0,1,12,3,0,1
2022-01-13,14,2,1,35,1,1,1,0,-12.043799984265837,-77.02457270473965,0,1,3,0,1,0,3,1,1,0,1
2023-01-13,6,2,1,15,1,1,1,1,-11.98325181,-77.07839425,0,2,1,0,1,1,4,1,0,0,1
2021-02-13,8,1,1,46,1,0,2,1,-12.030233594117089,-76.99354463022675,0,3,1,0,1,0,5,2,3,0,1
2021-02-13,17,2,1,19,1,1,1,1,-12.199057991412102,-76.94201409816743,0,3,1,0,1,0,5,2,1,0,1
2021-02-13,18,4,1,50,1,4,1,1,-12.116940683422827,-77.03471392393112,0,3,1,0,1,0,5,2,1,0,1
2021-02-13,20,5,1,42,1,1,1,0,-11.861366118567192,-77.05357243780493,0,1,1,0,1,0,5,2,2,0,1
2022-02-13,15,2,1,35,1,1,1,1,-12.075417803221548,-77.03468437925478,0,3,1,0,1,0,6,2,1,0,1
2021-03-13,3,0,1,56,0,0,2,0,-11.248954826898862,-77.52969139879113,0,0,0,0,1,1,5,3,0,0,1
2022-03-13,7,2,1,34,0,0,2,0,-11.002744,-77.617208,0,0,1,0,1,1,6,3,3,0,1
2022-03-13,14,0,1,44,0,0,2,0,-11.13827,-77.202376,0,0,4,0,1,1,6,3,1,0,1
2023-03-13,15,3,1,23,1,0,2,0,-11.812734,-77.12962,0,2,0,0,1,0,0,3,1,0,1
2023-03-13,23,5,1,35,1,5,1,0,-12.04945744,-77.01956828,0,3,0,0,1,0,0,3,2,0,1
2021-04-13,21,5,1,31,1,0,2,0,-12.016930624496403,-76.89219493519806,0,1,0,0,1,0,1,4,2,1,1
2022-05-13,15,0,1,62,0,0,0,0,-10.75023591567628,-77.26211927017157,0,0,4,0,4,0,4,5,1,0,1
2023-05-13,10,1,1,30,1,5,1,0,-12.03779377,-77.02698101,0,3,1,0,1,0,5,5,3,0,1
2021-06-13,18,6,2,8,1,0,2,0,-11.600641488817583,-77.2478833363662,0,0,0,0,1,1,6,6,1,0,1
2021-06-13,18,2,2,28,0,0,2,1,-10.696839077604036,-77.7831887438248,0,0,0,0,1,0,6,6,1,0,1
2023-06-13,15,4,1,24,1,1,1,0,-12.1799327360984,-76.9766362389251,0,2,0,1,1,0,1,6,1,0,1
2023-06-13,21,1,1,26,1,1,1,0,-11.95565916,-76.99170998,0,2,4,0,1,0,1,6,2,0,1
2021-07-13,7,1,1,35,1,1,1,1,-12.05899008,-77.071171,0,3,0,0,1,0,1,7,3,0,1
2022-07-13,4,2,2,24,1,1,1,0,-12.15640594887478,-76.96668640507136,0,2,0,0,1,0,2,7,0,0,1
2022-07-13,17,6,2,5,1,1,1,0,-12.18948712406167,-77.01445676943,0,2,0,0,1,0,2,7,1,0,1
2023-07-13,0,6,1,42,1,1,1,0,-11.86219135,-77.05585282,0,2,1,1,1,0,3,7,2,0,1
2023-07-13,22,1,1,2,1,1,1,0,-12.22118669,-76.92032899,0,2,0,1,1,1,3,7,2,0,1
2021-08-13,0,0,1,63,1,0,2,0,-10.79902,-76.877347,0,3,0,1,1,0,4,8,2,0,1
2021-08-13,9,1,1,15,1,1,1,0,-11.959972413515423,-77.06822335632252,3,4,1,0,1,0,4,8,3,0,1
2021-08-13,16,1,1,19,1,2,1,0,-12.236408526628123,-76.92045476347974,0,4,0,0,1,0,4,8,1,0,1
2022-08-13,5,2,4,56,0,0,2,0,-11.301694152040682,-77.49158262185176,2,0,0,1,1,1,5,8,0,0,1
2022-08-13,15,0,1,64,0,0,2,0,-10.86345689997128,-76.96466261213189,0,0,0,1,1,1,5,8,1,0,1
2022-08-13,17,1,1,37,1,0,3,0,-12.056117038423952,-76.96797027997064,0,2,1,0,1,0,5,8,1,0,1
2022-08-13,18,2,2,42,1,1,1,0,-11.845475508105642,-77.00080274155242,0,3,0,0,1,0,5,8,1,0,1
2022-08-13,18,5,1,34,1,0,2,0,-10.9432,-77.64738,0,2,0,0,1,1,5,8,1,0,1
2023-08-13,5,2,1,31,1,0,2,0,-12.011613,-76.876304,0,2,0,1,1,0,6,8,0,0,1
2021-09-13,12,2,2,43,0,0,2,0,-10.913021559228133,-77.00273990850796,0,0,4,1,1,0,0,9,3,0,1
2022-09-13,15,1,1,35,1,1,1,0,-12.0354463,-77.0640444,0,2,0,0,1,0,1,9,1,0,1
2022-09-13,21,0,1,19,1,1,1,0,-12.210523826851905,-76.9609990769496,0,2,0,0,1,0,1,9,2,0,1
2023-09-13,0,1,1,30,1,0,2,0,-12.04306636,-77.02281888,0,2,0,0,1,0,2,9,2,0,1
2023-09-13,7,2,2,56,0,0,0,0,-11.191867685043611,-77.48083449283679,2,0,4,1,1,0,2,9,3,0,1
2021-10-13,7,4,1,15,1,1,1,0,-12.002560601244666,-77.08321624201264,0,4,0,0,1,0,2,10,3,0,1
2021-10-13,8,2,1,31,1,0,2,0,-12.064065824660595,-76.97142736402085,0,1,6,0,1,0,2,10,3,0,1
2023-10-13,3,1,1,2,1,1,1,0,-12.16713023,-76.95165266,0,2,0,0,1,0,4,10,0,0,1
2021-11-13,10,5,1,37,1,1,1,0,-12.0342431,-76.9438968,0,2,1,0,1,0,5,11,3,0,1
2021-11-13,18,0,1,37,1,1,1,0,-12.040805777705948,-76.96285768063521,0,2,1,0,1,0,5,11,1,0,1
2021-11-13,21,2,2,34,0,0,2,0,-10.921073,-77.655477,0,0,1,0,1,0,5,11,2,0,1
2022-11-13,18,2,1,21,1,1,1,0,-11.990969413669056,-77.08949531896536,0,3,0,0,1,0,6,11,1,0,1
2022-11-13,23,0,1,15,1,1,1,0,-11.9632331,-77.07862223,0,3,0,0,1,0,6,11,2,0,1
2023-11-13,13,0,1,44,0,0,2,0,-11.30426,-77.32223,0,0,0,0,1,0,0,11,1,0,1
2021-12-13,19,1,1,25,0,0,2,0,-10.787009620009208,-77.7128743936837,0,0,0,0,1,0,0,12,2,0,1
2021-12-13,21,2,2,27,1,4,1,0,-12.073099184950324,-76.87478182472802,0,0,0,1,0,0,0,12,2,0,1
2022-12-13,13,1,1,21,1,1,1,0,-11.9879312,-77.1144248,0,2,1,0,1,0,1,12,1,0,1
2022-12-13,21,5,1,15,1,1,1,0,-11.975885,-77.083015,0,2,0,0,1,0,1,12,2,0,1
2021-01-14,1,4,1,12,1,2,1,0,-12.252695,-76.898016,0,2,0,1,1,0,3,1,2,0,1
2021-01-14,6,1,1,37,1,1,1,0,-12.0436,-76.971412,0,1,0,0,1,0,3,1,0,0,1
2022-01-14,15,1,1,26,0,4,1,0,-11.881754889914252,-76.94773246404225,0,0,0,0,4,0,4,1,1,0,1
2022-01-14,20,1,1,10,1,0,2,0,-11.913491414372915,-77.07381770920416,0,2,0,0,1,0,4,1,2,0,1
2023-01-14,1,0,1,7,1,1,1,0,-11.91191856,-77.03862173,0,2,0,0,1,0,5,1,2,0,1
2023-01-14,1,1,1,34,0,0,2,0,-11.00132,-77.61942,0,0,0,0,1,1,5,1,2,0,1
2022-02-14,5,0,1,45,1,2,1,0,-12.096321,-77.076241,0,1,0,0,1,0,0,2,0,0,1
2022-02-14,15,2,1,21,1,1,1,0,-12.001623656684236,-77.10134239586085,0,3,1,0,1,0,0,2,1,0,1
2023-02-14,13,0,1,5,1,4,1,0,-12.19771641,-77.02461312,0,3,1,0,1,0,1,2,1,0,1
2023-02-14,23,2,1,12,1,0,2,0,-12.259001,-76.917202,0,1,0,0,1,0,1,2,2,0,1
2021-03-14,3,5,1,7,1,0,2,0,-11.946883,-77.070858,0,3,1,0,1,0,6,3,0,0,1
2022-03-14,15,0,1,65,0,0,2,0,-11.26035498474348,-76.74175576376878,0,0,4,0,4,1,0,3,1,0,1
2021-04-14,17,2,1,39,1,1,1,0,-12.07116,-77.050526,0,1,0,0,1,0,2,4,1,1,1
2023-04-14,23,1,1,24,1,1,1,0,-12.18767261,-76.95869849,0,2,1,1,1,0,4,4,2,0,1
2021-05-14,17,1,1,37,1,1,1,0,-12.042317376940453,-76.97828863347918,0,1,0,0,1,0,4,5,1,0,1
2023-05-14,7,1,1,21,1,1,1,1,-12.02103639,-77.08656019,0,3,1,0,1,1,6,5,3,0,1
2023-05-14,16,1,1,12,1,0,2,0,-12.302955,-76.84265,0,1,0,1,1,0,6,5,1,0,1
2023-05-14,22,6,2,56,1,0,2,0,-11.13609,-77.59694,0,3,0,1,1,0,6,5,2,0,1
2023-05-14,23,5,1,1,1,1,1,0,-12.11263727,-76.87395975,0,4,1,1,1,1,6,5,2,0,1
2021-06-14,17,1,1,44,0,2,1,0,-11.230432,-77.377681,0,0,0,0,0,0,0,6,1,0,1
2021-07-14,18,1,1,37,1,1,1,0,-12.0532414,-76.9632317,0,2,1,0,1,0,2,7,1,0,1
2022-07-14,17,0,1,36,1,0,2,0,-12.467895289616358,-76.75040776641067,0,3,4,0,1,0,3,7,1,0,1
2023-07-14,9,2,1,35,1,1,1,1,-12.06746168,-77.07770363,0,2,0,0,1,0,4,7,3,0,1
2021-08-14,15,1,1,7,1,1,1,0,-11.925832212882137,-77.04288118284668,3,4,0,0,1,0,5,8,1,0,1
2022-08-14,5,0,2,42,1,1,1,0,-11.893832816314674,-77.04070556329435,0,3,0,0,1,0,6,8,0,0,1
2022-08-14,5,1,1,19,1,0,2,0,-12.24078967457405,-76.94706750505482,0,1,0,0,1,0,6,8,0,0,1
2022-08-14,10,4,1,7,1,1,1,0,-11.90580642356984,-77.04292197271546,0,2,0,0,1,0,6,8,3,0,1
2022-08-14,22,0,1,2,1,1,1,0,-12.169855851935914,-76.94984814454078,0,3,0,0,1,0,6,8,2,0,1
2023-08-14,6,1,1,47,1,5,1,0,-12.06071248,-77.02647054,0,2,0,0,1,0,0,8,0,0,1
2023-08-14,23,2,1,2,1,1,1,0,-12.19676413,-76.93102825,0,3,1,1,1,0,0,8,2,0,1
2021-09-14,21,0,1,15,1,0,2,0,-11.9661888,-77.0678143,0,3,0,0,1,0,1,9,2,0,1
2022-09-14,12,0,1,55,0,0,2,0,-10.688409322162904,-76.73704985468738,0,0,4,1,2,0,2,9,3,0,1
2023-09-14,9,2,1,66,0,0,2,0,-12.355944,-76.800663,0,0,0,0,1,0,3,9,3,0,1
2023-09-14,17,7,1,63,1,1,1,0,-10.80949,-76.87457,0,3,0,1,4,0,3,9,1,0,1
2023-09-14,18,2,1,4,1,1,1,0,-11.94939127,-76.72162645,0,3,1,0,1,0,3,9,1,0,1
2021-10-14,8,8,1,12,1,0,2,0,-12.26494543869256,-76.90744130881495,0,3,0,0,1,0,3,10,3,0,1
2021-10-14,22,2,1,47,1,1,1,0,-12.0770213,-77.0103256,0,1,2,1,1,0,3,10,2,0,1
2022-11-14,0,5,1,4,1,4,1,0,-11.938774046417786,-76.71391904540896,0,3,1,1,1,0,0,11,2,0,1
2023-11-14,16,0,1,14,0,0,2,0,-11.088769474361936,-77.46909763804207,0,0,0,0,1,0,1,11,1,1,1
2021-12-14,6,2,2,15,1,0,2,0,-11.954954,-77.084784,0,3,1,0,1,0,1,12,0,0,1
2023-12-14,5,2,1,40,0,0,2,0,-12.393781,-76.761351,0,0,0,1,1,0,3,12,0,0,1
2023-12-14,6,0,1,12,0,0,2,0,-12.251733,-76.92881,0,1,0,0,1,0,3,12,0,0,1
2023-01-15,20,1,1,48,0,0,2,0,-11.07643,-77.5829,0,0,0,0,1,1,6,1,2,0,1
2022-02-15,4,5,1,4,1,1,1,0,-12.019697224430727,-76.91999853447619,0,1,0,0,1,0,1,2,0,0,1
2022-02-15,11,1,1,7,1,1,1,1,-11.941692130795916,-77.06441396888829,0,3,1,0,1,0,1,2,3,0,1
2023-02-15,19,1,1,15,1,1,1,0,-11.981531303201123,-77.0722466886651,0,3,0,0,1,0,2,2,2,0,1
2021-03-15,9,2,2,0,0,0,0,0,-11.379775056306409,-77.31190138795026,0,0,0,0,1,0,0,3,3,0,1
2023-03-15,0,2,1,41,1,0,2,0,-12.10486683,-76.9790993,3,3,0,0,1,0,2,3,2,0,1
2021-04-15,13,2,1,4,1,1,1,0,-11.967223,-76.936176,0,0,0,0,1,0,3,4,1,0,1
2022-05-15,20,5,1,8,1,0,2,0,-11.57892,-77.2619,0,3,0,0,1,1,6,5,2,0,1
2021-06-15,12,1,1,2,1,1,1,0,-12.169581,-76.928672,0,1,0,0,1,0,1,6,3,0,1
2022-06-15,15,1,2,8,0,0,2,0,-11.458679036780996,-77.31875178714486,0,0,0,0,1,0,2,6,1,0,1
2021-07-15,4,1,1,21,1,0,2,1,-12.018492884416814,-77.05971127194398,0,2,0,0,1,0,3,7,0,0,1
2022-08-15,0,0,1,45,1,2,1,0,-12.103737753127517,-77.0640075684988,0,2,0,0,1,0,0,8,2,0,1
2021-09-15,6,1,1,50,1,1,1,0,-12.129439000029455,-77.02302743852582,0,2,1,0,1,0,2,9,0,0,1
2023-09-15,19,6,1,60,1,1,1,0,-12.0685103,-76.99195231,0,1,1,0,1,0,4,9,2,0,1
2022-10-15,22,1,1,33,1,0,2,0,-12.33011711643208,-76.82310101724002,0,1,0,0,1,0,5,10,2,0,1
2023-10-15,7,1,1,2,1,1,1,0,-12.22760672,-76.90909286,0,1,0,0,1,0,6,10,3,0,1
2023-10-15,11,1,1,67,1,1,1,0,-12.08776286,-77.03198609,0,3,1,0,1,0,6,10,3,0,1
2023-10-15,19,2,2,44,0,0,2,0,-11.134274,-77.198307,0,0,0,0,1,1,6,10,2,0,1
2023-10-15,20,2,1,20,1,1,1,0,-12.09859749,-76.97776456,0,3,0,0,1,0,6,10,2,0,1
2023-10-15,21,0,1,16,1,1,1,0,-11.97987364,-76.77468805,0,3,0,0,1,0,6,10,2,0,1
2022-11-15,12,1,1,23,1,0,2,0,-11.813834,-77.128701,0,2,0,0,1,0,1,11,3,1,1
2022-11-15,23,1,1,21,1,0,2,0,-12.00976,-77.060729,0,2,0,0,1,0,1,11,2,1,1
2023-11-15,6,1,1,15,1,1,1,0,-11.97078095,-77.0725454,0,2,4,0,1,0,2,11,0,0,1
2023-11-15,7,1,1,42,1,1,1,0,-11.8737479,-77.02348169,0,2,0,0,1,0,2,11,3,0,1
2023-11-15,11,8,1,26,1,4,1,0,-11.97046575,-76.9943926,0,3,0,0,1,0,2,11,3,0,1
2023-11-15,17,0,1,26,1,0,2,0,-12.020908,-76.954216,0,0,0,1,1,1,2,11,1,0,1
2021-12-15,19,4,1,27,1,1,1,0,-12.10018,-76.79166,0,3,0,0,1,0,2,12,2,0,1
2022-12-15,21,1,1,7,1,1,1,0,-11.92179259,-77.03542497,0,3,0,0,1,0,3,12,2,0,1
2021-01-16,18,0,1,7,1,1,1,0,-11.9575,-77.049211,0,2,0,0,1,0,5,1,1,0,1
2021-02-16,8,2,1,35,1,1,1,1,-12.07343065154641,-77.0361972507521,0,3,1,0,1,0,1,2,3,0,1
2021-02-16,18,2,1,67,1,1,1,1,-12.08513,-77.04855,0,3,0,0,1,0,1,2,1,0,1
2022-02-16,13,1,1,30,1,1,1,0,-12.02492824204054,-77.03557518646898,0,2,0,0,1,0,2,2,1,0,1
2023-02-16,11,1,1,35,1,5,1,0,-12.0484562,-77.01967504,0,2,0,0,1,0,3,2,3,0,1
2021-03-16,16,5,1,9,1,1,1,0,-12.00466,-77.06125,0,1,0,0,1,0,1,3,1,0,1
2023-03-16,22,4,1,26,1,1,1,0,-12.02998879,-77.02038547,0,2,0,0,1,0,3,3,2,0,1
2021-04-16,7,1,1,60,1,1,1,0,-12.076392689319754,-76.99618090398323,0,3,0,0,1,0,4,4,3,0,1
2023-04-16,4,1,1,47,1,1,1,0,-12.06694023,-76.99849473,0,1,0,0,1,0,6,4,0,1,1
2021-06-16,6,1,1,68,1,0,2,0,-11.734287793443714,-76.260489446376,3,1,0,0,2,0,2,6,0,0,1
2021-06-16,8,0,1,21,1,1,1,0,-12.031643,-77.075594,0,1,0,0,1,0,2,6,3,0,1
2022-06-16,1,1,1,35,1,1,1,1,-12.046333953794337,-77.03760797824974,0,2,1,0,1,0,3,6,2,0,1
2022-06-16,9,1,1,19,1,1,1,0,-12.21726631503372,-76.95483501942381,0,1,1,0,1,0,3,6,3,0,1
2023-06-16,20,5,1,20,1,0,2,0,-12.11946773240162,-76.97718852870648,0,2,0,1,1,0,4,6,2,0,1
2021-07-16,7,2,1,21,1,1,1,1,-12.029194,-77.076803,0,4,1,0,1,0,4,7,3,0,1
2022-07-16,14,1,1,9,1,4,1,0,-11.974440618554572,-77.05580349036597,0,3,0,0,0,0,5,7,1,0,1
2023-07-16,3,2,1,35,1,1,1,0,-12.05411824,-77.06161635,0,2,1,0,1,1,6,7,0,0,1
2021-08-16,5,2,2,28,0,0,2,0,-10.67480465875352,-77.7820020705566,2,0,0,0,1,0,0,8,0,0,1
2021-08-16,9,1,1,19,1,1,1,0,-12.212207826552731,-76.95801077649516,0,1,1,0,1,0,0,8,3,0,1
2023-08-16,15,2,1,46,1,0,2,0,-12.03279648,-77.00686784,0,2,0,0,1,1,2,8,1,0,1
2023-09-16,1,2,1,41,1,0,2,0,-12.10280091,-76.97927519,0,3,0,0,1,0,5,9,2,0,1
2023-09-16,17,1,1,31,1,0,2,0,-12.017053,-76.892538,0,1,0,0,1,0,5,9,1,0,1
2023-09-16,19,2,1,41,1,0,2,0,-12.10124,-76.979505,0,2,0,0,1,0,5,9,2,0,1
2023-10-16,10,1,1,23,0,0,2,0,-11.771752,-77.159192,0,0,0,0,1,0,0,10,3,0,1
2023-10-16,12,1,1,19,1,4,1,0,-12.19457061,-76.96104695,0,3,0,0,4,0,0,10,3,0,1
2021-11-16,8,2,1,69,0,0,2,0,-11.9141255,-76.614149,0,0,0,0,1,0,1,11,3,1,1
2021-11-16,12,2,3,14,1,0,2,0,-11.061715,-77.554551,0,3,0,0,1,0,1,11,3,1,1
2022-11-16,5,2,1,15,1,0,2,0,-11.974377,-77.066469,0,2,0,0,1,0,2,11,0,0,1
2022-11-16,5,0,1,13,1,5,1,0,-10.74845161,-77.75889143,0,3,0,0,1,0,2,11,0,0,1
2022-11-16,20,1,1,61,1,1,1,0,-12.06794779380365,-77.04804799852288,0,2,0,0,1,0,2,11,2,0,1
2021-12-16,20,1,1,1,1,1,1,0,-12.108048,-76.875272,0,3,0,0,1,0,3,12,2,0,1
2021-01-17,5,4,1,14,0,0,2,0,-11.081563591935444,-77.48472744108078,0,0,0,0,1,0,6,1,0,0,1
2022-01-17,7,1,1,31,1,1,1,0,-12.06192,-76.996147,0,3,1,0,1,0,0,1,3,0,1
2023-01-17,12,2,1,19,1,1,1,1,-12.218472640122307,-76.94555299522678,0,3,1,0,1,0,1,1,3,1,1
2023-01-17,17,3,1,10,1,0,2,0,-11.840191,-77.105128,0,2,0,0,1,0,1,1,1,1,1
2023-01-17,23,2,1,23,1,4,1,0,-11.7820838,-77.16173524,0,3,1,0,1,0,1,1,2,1,1
2021-02-17,11,1,1,30,1,1,1,0,-12.026901980340384,-77.04017210949648,0,3,1,0,1,0,2,2,3,0,1
2022-02-17,5,1,1,8,0,0,2,0,-11.537540959005987,-77.2831052179633,0,0,0,0,1,0,3,2,0,0,1
2023-02-17,6,2,1,26,1,1,1,0,-12.02551833,-76.98389413,0,3,0,0,1,0,4,2,0,0,1
2021-03-17,10,1,1,21,1,1,1,0,-12.03756,-77.04597,1,1,0,0,1,0,2,3,3,0,1
2021-03-17,17,4,1,66,1,1,1,0,-12.38028,-76.78787,0,1,0,0,1,0,2,3,1,0,1
2023-03-17,19,2,1,7,1,1,1,0,-11.913066255519231,-77.00300212566364,0,3,0,0,1,0,4,3,2,0,1
2022-05-17,2,8,1,30,1,7,1,0,-12.033891052582716,-77.0258339565766,0,3,0,0,1,0,1,5,2,1,1
2022-06-17,3,1,1,47,1,5,1,0,-12.068372708633628,-77.00970762382875,0,2,0,0,1,0,4,6,0,0,1
2023-06-17,0,5,1,12,1,0,2,0,-12.292872,-76.863096,0,1,0,0,1,0,5,6,2,0,1
2023-06-17,1,1,1,31,1,0,2,0,-12.00990055,-76.86931821,0,1,0,1,1,0,5,6,2,0,1
2023-06-17,9,1,1,50,1,1,1,1,-12.115355733890553,-77.02957748346554,0,2,0,0,1,1,5,6,3,0,1
2021-07-17,1,0,1,19,1,1,1,1,-12.216319369506603,-76.96818478841601,0,3,1,0,1,0,5,7,2,0,1
2022-07-17,0,1,1,35,1,0,2,0,-12.04194277402318,-77.03289803059326,0,2,0,0,1,0,6,7,2,0,1
2021-08-17,6,0,1,56,0,0,2,0,-11.415470624925003,-77.3721247536458,0,0,4,0,1,1,1,8,0,0,1
2021-08-17,8,6,1,35,1,1,1,0,-12.04456464,-77.073666116,0,1,0,0,1,0,1,8,3,0,1
2021-08-17,15,2,2,48,1,1,1,0,-11.096769,-77.594687,0,3,0,0,1,0,1,8,1,0,1
2022-08-17,6,2,2,2,1,1,1,0,-12.159876112195656,-76.93937276852698,0,2,1,0,1,0,2,8,0,0,1
2023-08-17,11,1,1,5,1,1,1,0,-12.16908081,-77.02416704,0,2,0,0,1,1,3,8,3,0,1
2021-10-17,13,1,1,47,1,1,1,0,-12.065986,-77.028915,0,2,0,0,1,0,6,10,1,0,1
2021-10-17,16,2,1,42,1,1,1,0,-11.861128889695754,-77.03202892594477,0,3,0,0,1,0,6,10,1,0,1
2023-10-17,5,0,1,56,0,0,2,0,-11.33571,-77.46727,0,0,0,0,1,0,1,10,0,0,1
2023-10-17,16,0,1,55,0,0,0,0,-10.508070729406093,-76.74588572107888,4,0,4,1,4,0,1,10,1,0,1
2023-10-17,23,0,1,14,0,0,2,0,-11.101413968669668,-77.40114921141894,0,0,0,0,1,0,1,10,2,0,1
2021-11-17,5,2,1,12,1,0,2,0,-12.276698676526443,-76.88912629060971,0,3,0,0,1,0,2,11,0,0,1
2021-11-17,10,1,1,39,1,1,1,0,-12.080674888187314,-77.05846725922301,0,3,1,0,1,0,2,11,3,0,1
2023-12-17,7,0,1,26,1,6,1,0,-12.02057149,-76.95790562,0,2,1,1,1,0,6,12,3,0,1
2023-12-17,10,5,1,56,0,0,2,0,-11.390197134798148,-77.4275368674903,0,0,0,0,1,0,6,12,3,0,1
2022-01-18,17,0,1,27,0,0,3,0,-12.130890783402148,-76.8109076328621,0,0,0,1,1,0,1,1,1,1,1
2023-01-18,6,5,1,21,1,1,1,0,-12.01553487,-77.0595959,0,2,1,0,1,1,2,1,0,0,1
2023-01-18,12,2,1,24,1,4,1,0,-12.18875912,-76.96067432,0,3,0,0,1,0,2,1,3,0,1
2023-01-18,23,5,1,7,1,1,1,0,-11.92809536,-77.05262142,0,3,0,0,1,0,2,1,2,0,1
2021-02-18,15,7,1,2,0,4,1,0,-12.14029,-76.9112,0,0,8,1,4,0,3,2,1,0,1
2021-02-18,18,5,1,30,1,0,2,0,-12.043103204032894,-77.02317771163345,0,1,0,0,1,0,3,2,1,0,1
2022-02-18,21,1,1,50,1,2,1,0,-12.118355820687093,-77.04539717637547,0,1,4,0,1,0,4,2,2,0,1
2023-02-18,6,2,1,7,1,1,1,0,-11.92580306,-77.0520857,0,3,1,0,1,0,5,2,0,0,1
2021-03-18,23,5,1,36,1,0,2,0,-12.47704286581339,-76.74824147897822,0,1,0,0,1,0,3,3,2,0,1
2022-03-18,18,1,1,14,1,0,3,0,-11.066938,-77.598471,0,3,0,0,1,0,4,3,1,0,1
2023-03-18,16,2,1,26,1,1,1,0,-11.97644482,-77.00207644,0,2,0,0,1,0,5,3,1,0,1
2022-04-18,6,5,1,34,0,0,2,0,-10.892130785708703,-77.67582893812603,0,0,0,0,1,1,0,4,0,0,1
2021-05-18,12,2,1,31,1,0,2,0,-12.007770915494971,-76.85896757387667,0,1,0,0,1,0,1,5,3,1,1
2022-06-18,6,2,1,23,1,0,2,0,-11.783713693158605,-77.15584501205656,0,1,0,0,1,0,5,6,0,0,1
